SNR,BER,FER,CFO,MOD,CODERATE
23,0,0,0.162036440354537,4,0.666666666666667
2,0.5,1,0,4,0.666666666666667
8,0.5,1,0,2,0.5
8,0.500468530376386,1,4.95349229588782,1024,0.75
16,0.0485694101024373,1,-3.67406696397192,4,0.833333333333333
13,0.499985355709809,1,5.18871647753509,256,0.833333333333333
16,0.107370381260414,1,7.08040289456325,16,0.5
11,0.5,1,0,64,0.833333333333333
8,0.5,1,0,2,0.5
0,0.5,1,0,256,0.5
22,0.433563016175536,1,3.03208673779053,256,0.5
14,0.297822085389891,1,8.77536321345243,256,0.5
16,0.502351328370382,1,-1.7032810671973,1024,0.75
23,0,0,5.57728937822782,2,0.833333333333333
3,0.5,1,0,256,0.75
11,0.5,1,6.00290435484173,4,0.833333333333333
19,0.461213053510603,1,2.28266699190107,256,0.666666666666667
3,0.5,1,0,2,0.833333333333333
7,0.498718089587225,1,6.84322063357937,256,0.666666666666667
24,0,0,6.53393314584968,16,0.75
24,0,0,1.29533572629077,16,0.75
16,0,0,1.28291553819624,16,0.666666666666667
6,0.5,1,0,16,0.5
7,0.5,1,9.52124693128543,64,0.666666666666667
20,0.0242877388457215,1,9.39346190014158,256,0.5
5,0.495934694232483,1,8.64116611750895,64,0.5
7,0.49946907767862,1,9.80765224246791,1024,0.833333333333333
16,0.000804365312289398,0.777777777777778,6.56585245966384,64,0.5
13,0.425063588338877,1,2.79701361347216,16,0.75
19,0.494833151127076,1,6.51998526973026,1024,0.75
18,0,0,7.28993130969542,2,0.666666666666667
5,0.5,1,0,256,0.666666666666667
17,0.424614803527006,1,-1.9345828058173,64,0.833333333333333
24,0.0034745161369253,0.555555555555556,7.83449091203239,16,0.666666666666667
20,0.409878475619035,1,-0.284867292829467,16,0.75
25,0.00561351411193165,1,6.1333350371318,1024,0.5
2,0.500084658565493,1,22.5714408012233,1024,0.5
14,0,0,4.60482204309349,2,0.5
4,0.5,1,-7.43478096884374,2,0.833333333333333
21,0.187699033061201,1,-2.62748621170367,64,0.75
23,0.000108698015174243,0.111111111111111,-6.80342564405628,16,0.75
6,0.219538273544558,1,-1.34808274075722,4,0.75
4,0.0024175895978307,1,9.57711742558663,16,0.5
16,0.00558213716108453,0.555555555555556,-8.57118988575217,2,0.5
6,0.499463042692987,1,9.89819206909162,256,0.833333333333333
22,0.00336039102731954,0.555555555555556,-2.11750379127651,4,0.75
4,0.5,1,0,2,0.666666666666667
5,0.5,1,0,2,0.833333333333333
13,0.154006275256687,1,7.80578535290666,256,0.666666666666667
3,0.5,1,0,16,0.75
12,0,0,10.0530548575696,4,0.75
24,0,0,6.06820532009485,2,0.666666666666667
8,0.499229675921405,1,2.09048400004088,256,0.75
7,0,0,10.4598852646695,4,0.666666666666667
18,0.00459365684406001,1,10.4606636917752,256,0.5
11,0,0,10.1547986923505,2,0.5
24,0.0152285919259114,1,-3.8697261027836,16,0.75
18,0.0157938216048175,1,11.9754627825188,16,0.75
23,0.00022826583186591,0.222222222222222,3.67006504430609,64,0.5
5,0.5,1,0,256,0.666666666666667
22,0,0,5.90313449933682,256,0.666666666666667
22,0.0146472099251243,1,4.07530902832978,1024,0.833333333333333
2,0.5,1,0,16,0.75
6,0.295786815523658,1,6.02492044674592,2,0.5
2,0.5,1,0,256,0.75
21,0.494318015405793,1,-1.79559997715126,256,0.833333333333333
11,0.196840139564598,1,-0.640717104263767,4,0.666666666666667
13,0.0229993327838612,1,4.96956107565334,4,0.833333333333333
20,0.14853408689509,1,7.1344200532028,4,0.833333333333333
24,0.00137646809689032,1,1.38365850626089,64,0.666666666666667
6,0.5,1,0,16,0.75
2,0.5,1,0,16,0.5
15,0.492975622138262,1,10.7041542287112,1024,0.666666666666667
21,0,0,3.06088044039215,4,0.666666666666667
4,0.5,1,0,16,0.75
10,0.500928384264321,1,14.5558436099972,1024,0.75
25,0,0,1.39192104431183,4,0.5
0,0.5,1,0,2,0.833333333333333
3,0.5,1,0,64,0.666666666666667
0,0.5,1,0,256,0.833333333333333
2,0.5,1,0,64,0.666666666666667
15,0.494596881814927,1,7.9923693745584,256,0.75
0,0.5,1,0,16,0.666666666666667
7,0,0,-1.41568230392135,2,0.833333333333333
21,0.44526437260312,1,6.46742881437399,1024,0.75
6,0.500230884286819,1,12.8139259978732,1024,0.833333333333333
16,0.154949020630883,1,1.3722156509627,16,0.75
19,0,0,5.28772273035849,256,0.5
22,0.163480203640626,1,6.68808254122767,256,0.666666666666667
23,0,0,3.05622636193889,16,0.666666666666667
11,0.5,1,0,16,0.833333333333333
11,0,0,-1.49597616181582,4,0.5
22,0.46876476241672,1,3.46480517664483,64,0.666666666666667
0,0.5,1,0,1024,0.5
19,0.371531573741475,1,7.79507419434357,1024,0.75
17,0.0295475530932595,0.444444444444444,4.69846822013785,2,0.75
12,0,0,12.3762762336073,2,0.833333333333333
8,0.00470976097963028,1,6.72546062668727,4,0.833333333333333
23,0,0,1.27267328243346,4,0.666666666666667
24,0.00137598899208806,0.333333333333333,6.90755829884169,4,0.666666666666667
14,0,0,3.1435346261153,4,0.833333333333333
14,0.0276982554014045,1,3.07977363230562,16,0.666666666666667
20,0.0135692062095815,0.888888888888889,9.56028109649237,64,0.666666666666667
9,0.498069686751698,1,10.7104585309418,256,0.5
1,0.000398724082934609,0.111111111111111,-3.66744237609169,2,0.5
25,0.0283475950455203,1,2.25939296168918,64,0.833333333333333
7,0.17436974789916,1,5.85528859558052,4,0.666666666666667
18,0,0,5.43891509713465,4,0.666666666666667
4,0.497636072363537,1,6.13432051943464,1024,0.5
10,0.473820966670574,1,12.5320111593939,64,0.833333333333333
14,0.48550228868364,1,-4.73703064711799,256,0.5
20,0.00215450907971684,0.222222222222222,1.51272858230045,2,0.75
7,0.5,1,0,16,0.75
8,0.000379260564241846,0.222222222222222,4.96860296802366,16,0.666666666666667
4,0.5,1,0,64,0.5
0,0.5,1,0,4,0.75
15,0.000196386488609584,0.111111111111111,1.37838169401188,4,0.75
24,0,0,3.19930545614199,16,0.833333333333333
6,0.5,1,0,2,0.5
10,0.50084595762403,1,9.79769394062689,1024,0.75
22,0,0,6.00094436511832,4,0.666666666666667
22,0.0116043414032646,1,4.61186743318508,256,0.666666666666667
13,0.267417615533728,1,-1.79516204018591,64,0.666666666666667
9,0,0,4.4195764778372,4,0.666666666666667
22,0.159159159159159,1,10.2239560295605,2,0.833333333333333
17,0,0,0.453369462073791,4,0.666666666666667
13,0.0994544526865262,1,-1.13748438490502,4,0.833333333333333
6,0.5,1,0,16,0.833333333333333
3,0.5,1,0,1024,0.5
20,0,0,-0.0936438111624238,4,0.5
6,0.500488143006375,1,-0.97936875695631,1024,0.666666666666667
2,0.5,1,0,256,0.666666666666667
5,0.49765430288814,1,-0.0468911231590659,256,0.5
10,0,0,6.3787245901887,2,0.833333333333333
14,0.0095836022609478,1,13.7035858499052,16,0.833333333333333
16,0,0,1.45269116861591,16,0.5
24,0.271226507248076,1,9.9688656597588,1024,0.5
21,0,0,3.92863290499983,4,0.833333333333333
8,0.495079518495739,1,7.05050692255815,256,0.833333333333333
8,0.421983730275409,1,1.50714770318415,16,0.5
23,0,0,0.135035985466338,2,0.5
10,0.0238282272846295,1,5.67069200371543,4,0.75
19,0,0,7.86016713126832,2,0.666666666666667
17,0,0,4.69309973663445,2,0.5
17,0.501475651746188,1,2.0190918336235,1024,0.833333333333333
7,0.479445312952348,1,0.393220235338164,64,0.75
7,0.500688281638989,1,1.85246817962436,1024,0.666666666666667
19,0.0206248282899643,0.666666666666667,8.96579359537266,4,0.833333333333333
1,0.5,1,14.7156136906185,2,0.666666666666667
24,0,0,2.51386667242657,256,0.666666666666667
8,0.269885239414325,1,5.10162388055248,2,0.75
12,0.499824268517705,1,9.75233735563105,1024,0.666666666666667
23,0,0,8.67995603680978,4,0.833333333333333
2,0.442551200176173,1,11.755505338811,16,0.666666666666667
5,0.5,1,0,4,0.75
20,0.022323812500814,1,0.770569850545324,64,0.833333333333333
2,0.5,1,0,256,0.666666666666667
2,0.0605562200956938,0.125,-6.669921721171,2,0.5
11,0.306829367147241,1,2.96272661604002,64,0.75
8,0.5,1,0,16,0.833333333333333
6,0.0753663184177673,1,7.88304857360412,4,0.5
10,0.488176964149504,1,-13.6672905350231,16,0.833333333333333
2,0.501698737662186,1,5.39719407360743,1024,0.666666666666667
10,0.499574852065872,1,9.85743486728508,1024,0.75
5,0.00114987844142191,0.111111111111111,-10.8752749297924,4,0.5
1,0.5,1,0,4,0.833333333333333
16,0.0418831062759319,1,5.68134157957844,16,0.5
18,0.000123038619651439,0.222222222222222,2.40344315585678,64,0.75
13,0,0,3.63163873938322,2,0.666666666666667
18,0,0,4.44799252831376,16,0.5
2,0.5,1,0,16,0.5
25,0.00737862553475411,0.888888888888889,8.47219643180128,4,0.833333333333333
8,0.499682648178889,1,-16.5098143479829,256,0.75
17,0.0155509817373975,1,4.97390827719304,16,0.5
20,6.84543018639128E-05,0.111111111111111,8.29783428118364,16,0.833333333333333
18,0.49983213485427,1,8.80829589878503,1024,0.833333333333333
6,0.5,1,-9.31964175452012,2,0.5
0,0.5,1,0,4,0.666666666666667
20,0.00114987844142191,0.222222222222222,8.99633604169843,4,0.5
2,0.5,1,0,1024,0.75
4,0.5,1,0,2,0.833333333333333
12,0.209264800797982,1,8.06307685824222,16,0.833333333333333
1,0.5,1,0,64,0.666666666666667
1,0.5,1,0,2,0.75
7,0.498009669387991,1,3.39222777121832,64,0.75
12,0.499536264143944,1,14.1548819017466,256,0.833333333333333
19,0,0,2.7439545004184,64,0.666666666666667
14,0.384454082496516,1,11.6026243389729,1024,0.5
23,0,0,8.33382165335222,16,0.5
7,0,0,4.28324967323612,2,0.75
19,0.46923773608476,1,3.93114876417662,1024,0.833333333333333
6,0.502016030616329,1,9.58952296543474,1024,0.666666666666667
15,0.494278963965283,1,6.14370177074763,1024,0.666666666666667
6,0.0361688535063148,1,7.92969780536936,4,0.666666666666667
17,0,0,3.59220194935499,2,0.666666666666667
2,0.5,1,0,4,0.833333333333333
24,0,0,5.6244945523632,16,0.666666666666667
25,0,0,0.162378152214803,1024,0.5
11,0,0,3.89583497248336,4,0.75
21,0,0,0.782478024087265,2,0.666666666666667
20,0,0,7.97064453044038,2,0.5
13,0.4880293984788,1,6.54175206786241,256,0.666666666666667
14,0.456762993077684,1,4.32877530892793,256,0.666666666666667
17,0.494620664069746,1,0.959828842326571,1024,0.666666666666667
14,0.0109241505250114,1,1.37537052854796,64,0.5
1,0.5,1,0,2,0.5
17,0.492479458911719,1,7.07997352673733,256,0.666666666666667
25,0,0,7.1598509568037,256,0.5
2,0.5,1,0,64,0.5
15,0.362524230725374,1,2.76316023879272,64,0.666666666666667
0,0.5,1,0,4,0.666666666666667
8,0.0708076497550182,1,9.89781569574127,2,0.833333333333333
1,0.5,1,0,16,0.666666666666667
11,0.00780542709633218,0.888888888888889,9.43124126556296,16,0.666666666666667
20,0.421199237648439,1,3.76916170171462,256,0.5
25,0.413355214316415,1,3.91107964372083,1024,0.5
13,0.49914539305815,1,-3.04271387623403,256,0.666666666666667
1,0.5,1,0,16,0.833333333333333
21,0,0,-0.429596221768087,1024,0.5
19,0.406178914174697,1,6.63963967704662,1024,0.666666666666667
17,0,0,9.45566867998871,2,0.5
13,0.497629868543224,1,-0.552931227302136,64,0.666666666666667
8,0.175203108442247,1,15.7638016097158,4,0.833333333333333
21,0,0,8.56591461849464,16,0.833333333333333
17,0.0107475896949581,0.777777777777778,3.15983118765961,2,0.833333333333333
11,0.498271973757432,1,10.6347700910911,1024,0.666666666666667
16,0.00650315867707172,0.888888888888889,-0.178666873375865,16,0.833333333333333
15,0,0,-1.20747501999177,2,0.5
17,0,0,4.25741684172234,2,0.833333333333333
8,0.492645262180521,1,-1.26849827855307,64,0.666666666666667
13,0.493285924536657,1,5.34953119972487,1024,0.5
15,0.000130437618209092,0.333333333333333,1.29177379554765,64,0.5
2,0.5,1,0,16,0.5
11,0.500558249205568,1,7.36600444392127,1024,0.833333333333333
20,0.16162622592115,1,3.48100141603275,1024,0.5
17,0.000879636416947662,0.777777777777778,6.73946503628261,64,0.666666666666667
17,0.000354792140742372,0.222222222222222,6.61801774625742,16,0.666666666666667
7,0.5,1,0,16,0.75
12,0.431209174282037,1,5.93309161056689,64,0.666666666666667
14,0.5,1,0,256,0.666666666666667
13,0.501757640855385,1,-8.85902591355292,256,0.75
15,0.501435140438743,1,2.91208714992078,256,0.833333333333333
10,0.5,1,0,4,0.833333333333333
6,0.5,1,0,256,0.833333333333333
20,0.428971463551231,1,-3.86840641182419,64,0.833333333333333
24,0,0,11.28399397654,2,0.75
16,0.40098574194684,1,-4.71116736041069,16,0.833333333333333
14,0.0360333920302615,1,4.69386090100798,16,0.75
7,0.00905559919699747,1,4.64363292681657,4,0.75
22,7.608861062197E-05,0.111111111111111,8.18720168966343,16,0.75
22,0.47396245203995,1,2.08511450987338,1024,0.666666666666667
21,0.234771226507248,1,7.7556532239444,1024,0.5
2,0.5,1,0,64,0.75
10,0,0,12.3830528798256,4,0.75
5,0.499266969652544,1,-8.58437198745147,64,0.666666666666667
19,0.150793650793651,1,8.28831368041378,4,0.666666666666667
24,0.00406383189612449,0.222222222222222,-2.52527162592494,2,0.666666666666667
21,0,0,7.40477170332399,2,0.5
3,0.5,1,0,4,0.5
12,0.489852932661687,1,-0.556747787509916,64,0.75
14,0.482958927647444,1,4.4466600918132,256,0.833333333333333
7,0.5,1,0,1024,0.666666666666667
8,0.332843964863344,1,-5.37588234654965,16,0.666666666666667
17,0.358635803147395,1,6.35046382891876,256,0.666666666666667
9,0,0,-1.99913259172277,16,0.75
20,0,0,0.281972296770465,2,0.75
5,0.5,1,0,64,0.666666666666667
25,0,0,6.52546167271242,16,0.833333333333333
25,0,0,1.26851635892037,16,0.666666666666667
13,0.0372112777287726,1,-6.40314192043265,16,0.5
22,0.223614010670378,1,6.05624728891524,256,0.666666666666667
0,0.5,1,0,2,0.75
15,0.170992847670602,1,-0.608158066826784,16,0.75
9,0.499017202016872,1,13.6420805348558,256,0.666666666666667
21,0.0156326570616485,1,6.0706402424527,16,0.5
8,0.496099329743984,1,0.978914668326964,256,0.666666666666667
22,0.459122904646145,1,15.8037521146294,1024,0.666666666666667
4,0.00336367233874159,0.5,-0.331360830777903,2,0.75
0,0.5,1,0,256,0.75
4,0.5,1,0,2,0.75
5,0.464075305984913,1,6.04850506999796,16,0.75
20,0,0,9.59528575472976,4,0.5
16,0.239564203753631,1,0.113150897496453,1024,0.5
6,0.5,1,0.876387482559509,4,0.5
21,0,0,-2.48705156035624,2,0.5
15,0.499014481421753,1,7.45819235430919,64,0.666666666666667
25,0.0202560719347114,1,3.48567694003274,256,0.5
13,0.0871214591621557,1,7.95651557120561,16,0.75
25,0,0,3.25604664768483,2,0.75
12,0.499067646857823,1,3.05192667607499,256,0.833333333333333
0,0.5,1,0,1024,0.75
11,0.264114437270375,1,8.40507030776914,16,0.75
21,0.369710467706013,1,5.93733722084559,64,0.833333333333333
2,0.5,1,0,1024,0.666666666666667
6,0.313571961222968,1,5.16795651205393,4,0.833333333333333
8,0.50012101905855,1,12.3394811994566,1024,0.833333333333333
10,0.00104073743681237,0.222222222222222,1.1930721706548,2,0.666666666666667
1,0.5,1,0,64,0.833333333333333
24,0,0,3.35735872904351,256,0.666666666666667
19,0.494460450190898,1,8.73190525283458,1024,0.833333333333333
20,0,0,2.33024276971988,64,0.75
8,0.479825212623243,1,0.319732434631924,64,0.833333333333333
5,0.5,1,0,4,0.75
20,0.0390081348622954,1,10.6161250455484,16,0.5
9,0,0,6.98987710221693,4,0.666666666666667
17,0,0,9.51146759352078,2,0.833333333333333
2,0.5,1,0,2,0.75
5,0.5,1,0,4,0.5
22,0.000491424640031451,0.111111111111111,2.61282392980274,4,0.666666666666667
21,0.00142513145609121,0.444444444444444,4.56119710052203,4,0.666666666666667
20,0.191054845726045,1,11.0495463121091,1024,0.5
6,0.502492303181352,1,-6.43345243890559,256,0.5
4,0.499403270079962,1,21.1545482549593,256,0.75
19,0.433915199796932,1,7.77361050726251,1024,0.666666666666667
18,0.000456107771750639,0.555555555555556,7.73855896806123,64,0.666666666666667
20,0.000709584281484744,0.333333333333333,10.0058630112485,16,0.666666666666667
15,0.133089849779343,1,7.07118486956662,64,0.5
6,0.496152090262832,1,5.07845853310044,16,0.75
1,0.5,1,0,16,0.833333333333333
25,0,0,4.69988144072877,4,0.833333333333333
13,0.497264877114836,1,6.24488900041749,1024,0.5
1,0.5,1,0,256,0.5
14,0,0,3.83710824683768,2,0.5
12,0.495982785846912,1,7.07460800917938,1024,0.75
15,0.215176986105003,1,7.35232288133302,256,0.5
24,0,0,9.70115292428155,4,0.75
10,0.00136305676471881,0.111111111111111,14.3186442060882,2,0.75
9,0.496301603844595,1,-4.01584488209866,64,0.75
9,0.5,1,-6.33419570543422,1024,0.5
9,0.49142365389505,1,1.60542173735696,16,0.833333333333333
25,0.0434689172820693,1,11.7413048851503,64,0.833333333333333
5,0.5,1,0,1024,0.75
24,0.039869741242739,1,11.2692093533805,16,0.833333333333333
6,0.486738842148742,1,11.0102230966485,64,0.5
16,0,0,-1.0597585646908,64,0.833333333333333
0,0.5,1,0,4,0.833333333333333
11,0.00106685633001422,0.444444444444444,6.46945624206247,2,0.833333333333333
20,0.0025814186791945,0.555555555555556,-3.42515302709931,16,0.666666666666667
4,0.5,1,-7.38091558798493,1024,0.75
13,0.0512945933607252,1,8.86646374452561,64,0.5
22,0.372790737050496,1,3.88948084844546,64,0.833333333333333
16,0,0,4.34540468788606,2,0.666666666666667
15,0.390662092525042,1,11.4768612447014,64,0.75
24,0,0,5.0551470878183,64,0.75
0,0.5,1,0,4,0.5
10,0.456129481075676,1,3.12041579995635,16,0.75
25,0.431121696427022,1,-0.154582516870116,1024,0.75
0,0.5,1,0,1024,0.833333333333333
15,0.484911238750179,1,-7.67728634603473,64,0.833333333333333
21,0,0,1.73340050081791,16,0.833333333333333
7,0.5,1,0,64,0.75
11,0.496213477416485,1,2.28397728429962,256,0.75
9,0.499193666617798,1,-7.76565432960251,256,0.5
21,0.312597018422517,1,8.42163419123724,1024,0.666666666666667
4,0.494390886457067,1,-1.40992091170057,64,0.75
15,0.5,1,10.6383423846507,2,0.833333333333333
3,0.5,1,0,64,0.833333333333333
6,0.503503885060842,1,-10.6293095266793,256,0.5
17,0.501059270323834,1,-1.53564091560432,1024,0.666666666666667
12,0,0,-4.46917141140877,2,0.833333333333333
24,0,0,8.41677711720987,64,0.5
21,0.488897477338205,1,-4.14917882921934,1024,0.833333333333333
0,0.5,1,0,64,0.833333333333333
6,0.5,1,0,2,0.833333333333333
19,0.361042733038982,1,6.85693363024647,64,0.833333333333333
1,0.5,1,0,4,0.5
25,0.320399420091547,1,2.32360019668917,256,0.5
22,0.496807052249813,1,12.5690420054831,1024,0.75
8,0.5,1,0,1024,0.5
24,0,0,-0.317839555206983,16,0.666666666666667
14,0,0,6.80984965222687,2,0.5
5,0.498252939237446,1,31.7098444339606,256,0.666666666666667
12,0.00902704187762471,1,14.9768447568786,4,0.833333333333333
11,0.000863902179691653,0.222222222222222,0.497481589474782,2,0.5
12,0.438311423870726,1,2.94779461302466,64,0.666666666666667
12,0,0,4.69598273484436,2,0.5
16,0.00159713008010222,0.444444444444444,5.20660975554346,4,0.666666666666667
23,0.00497531877206007,1,4.34218840864873,1024,0.5
18,0.4845720219552,1,5.67452960771386,1024,0.833333333333333
15,0.0576749479963892,0.444444444444444,4.25226547278376,4,0.833333333333333
11,0.0899584773582034,1,3.81778726467634,16,0.75
8,0.5,1,0,4,0.75
1,0.5,1,0,4,0.833333333333333
16,0.00237695203115435,1,4.44589793693006,1024,0.5
18,0.0439773931472978,1,3.8120542318106,4,0.833333333333333
1,0.5,1,0,16,0.75
15,0.30389091540733,1,10.3485390301861,64,0.75
12,0,0,3.15933744068512,2,0.5
10,0.499817793742517,1,1.71992428364524,1024,0.75
4,0,0,-0.11886746464808,2,0.5
23,0.0853279419117807,1,-4.26641725318645,16,0.75
18,0.39234548577143,1,5.07255677505769,64,0.5
2,0.5,1,0,4,0.666666666666667
24,0.0731157047679552,1,0.932605372710304,64,0.666666666666667
25,0,0,7.20554998858883,64,0.666666666666667
21,0,0,6.69916543483619,2,0.75
18,0.276215720157377,1,5.7798922873922,256,0.833333333333333
5,0.5,1,0.0885201512507025,64,0.833333333333333
23,0,0,4.0570230617229,2,0.833333333333333
17,0.109896348386624,1,5.0281671812409,256,0.666666666666667
7,0,0,14.790346398785,4,0.666666666666667
20,0,0,2.93291521667344,2,0.75
21,0,0,3.74358458981221,16,0.5
15,0.467543317167377,1,5.45043530522465,256,0.75
25,0,0,3.75077018947107,2,0.666666666666667
17,0.191638567170014,1,-0.165302437380296,256,0.5
19,0,0,3.76737364090039,2,0.5
20,0.394853957323215,1,10.7470491924566,1024,0.833333333333333
2,0.5,1,0,2,0.75
2,0.500701937899141,1,-3.45280528472319,16,0.666666666666667
25,0.489600168645914,1,8.54827465688562,1024,0.833333333333333
25,0,0,-1.85960531777383,16,0.666666666666667
7,0.144209656731668,1,6.65204907049273,16,0.75
9,0.387505926979611,1,9.52181436338432,2,0.833333333333333
8,0.446339311967068,1,-5.62042646427853,16,0.5
17,0.00876106002304398,1,15.5338005955538,64,0.5
9,0,0,-3.3463768464013,4,0.5
15,0.490040035152817,1,0.254388710883022,256,0.75
0,0.5,1,0,64,0.666666666666667
0,0.5,1,0,1024,0.833333333333333
4,0.5,1,0,64,0.75
17,0.38371381731875,1,-0.132525897061969,16,0.666666666666667
18,0.5,1,7.60044836165466,64,0.75
12,0.023479752011608,0.888888888888889,8.78452544052627,2,0.75
21,0,0,0.606313208398515,4,0.75
5,0.5,1,-2.66862958660268,16,0.5
11,0.50165409812579,1,-0.452590454170892,1024,0.5
2,0.5,1,0,2,0.833333333333333
7,0.499018832557186,1,16.3613210616899,1024,0.666666666666667
18,0.44508879321286,1,2.46857343376496,1024,0.666666666666667
4,0.5,1,0,1024,0.75
10,0.5,1,-0.137576717262001,4,0.833333333333333
17,0,0,5.35478443583999,4,0.75
11,0,0,2.12330331663759,4,0.666666666666667
1,0.5,1,0,64,0.833333333333333
2,0.5,1,0,1024,0.833333333333333
19,0.000771755907737125,0.222222222222222,3.60229595860123,16,0.75
17,0,0,3.36262904405413,64,0.5
17,0,0,7.35841083525203,64,0.5
21,0,0,3.08460649731366,16,0.75
5,0.5,1,0,16,0.5
7,0.5,1,0,2,0.75
12,0.0209697128393122,0.777777777777778,0.347864568587273,4,0.75
1,0.5,1,0,16,0.833333333333333
6,0,0,0.680440650699145,2,0.666666666666667
3,0.5,1,0,2,0.666666666666667
17,0,0,-0.466623675451238,2,0.5
3,0.500330913864748,1,4.48080765508621,256,0.75
17,0,0,1.66922660320204,16,0.833333333333333
15,0,0,5.94705856254907,2,0.666666666666667
21,0.485594828191975,1,8.84335208982359,1024,0.833333333333333
22,0,0,6.56128673842923,2,0.75
5,0.5,1,0,1024,0.833333333333333
25,0,0,5.96612256754192,256,0.5
13,0.500726114351299,1,11.116467611106,1024,0.833333333333333
2,0.5,1,0,64,0.5
7,0.5,1,0,64,0.833333333333333
22,0.0537793080832923,1,2.39601582849548,1024,0.833333333333333
21,0.181078159392542,1,0.807052025605297,1024,0.5
10,0.124406410763751,1,8.30173386333243,2,0.75
20,0.330519234760527,1,6.68219705839188,256,0.666666666666667
19,0.496080544039226,1,11.7647754102228,1024,0.833333333333333
7,0.034022478749538,1,-4.0940442430478,64,0.5
13,0.00216204951874862,1,4.5679620835595,64,0.833333333333333
2,0.5,1,0,16,0.833333333333333
5,0.5,1,1.05123841272295,4,0.666666666666667
5,0.492210919455501,1,13.7932275757983,4,0.666666666666667
24,0.166951734024011,1,-1.29212301596103,64,0.666666666666667
1,0.5,1,0,1024,0.75
9,0.49549823403393,1,2.65512195917711,64,0.75
1,0.5,1,0,2,0.75
25,0.133472208660179,1,5.34585190102583,256,0.75
11,0.0881557126647464,1,-3.89775448909304,4,0.75
6,0.0205114776992232,1,-10.0962267411923,4,0.75
25,0.0276698457553279,1,2.27175828912216,4,0.833333333333333
2,0.5,1,0,2,0.5
25,0.0017478519389722,0.666666666666667,6.92046717999003,16,0.5
13,0.424082490348434,1,7.06509075150244,64,0.666666666666667
3,0.49960321820557,1,2.42318125438066,256,0.666666666666667
7,0.5,1,-1.14652621171214,2,0.5
6,0.488206265353595,1,7.41064880477394,64,0.5
13,0,0,4.80047539347969,16,0.666666666666667
22,0,0,-1.86886832161929,64,0.666666666666667
15,0.0699580425661427,1,-0.163972221750984,64,0.5
15,0.00398724082934609,0.555555555555556,8.77587185601543,2,0.5
19,0.00317398204308789,1,10.0980442451779,64,0.5
9,0.5,1,0,1024,0.666666666666667
9,0.5,1,0,2,0.833333333333333
9,0.5,1,-4.24701969891928,256,0.75
18,0.454485546085581,1,3.20919773520149,256,0.833333333333333
12,0.495286432357371,1,2.60560023059802,16,0.833333333333333
16,0.494200861084263,1,0.683420716174646,256,0.833333333333333
18,0.113082811412665,1,5.83307331746312,256,0.666666666666667
11,0.5,1,0,2,0.666666666666667
22,0,0,9.8146979581226,4,0.5
14,0.0622505660623239,1,0.290646175910362,256,0.5
18,0.487635337648518,1,7.81203215525394,256,0.833333333333333
2,0.5,1,0,4,0.666666666666667
24,0.274450072181849,1,3.39777047820765,16,0.666666666666667
23,0.120872894932208,1,7.46924383524798,64,0.833333333333333
19,0.457049945736616,1,5.40054863740673,1024,0.833333333333333
9,0.0998204466389855,1,0.671069838568567,4,0.75
1,0.5,1,0,2,0.75
0,0.5,1,0,64,0.666666666666667
14,0.494230193151773,1,4.77062067396225,1024,0.5
15,0.177041278230444,1,5.28460857348348,16,0.666666666666667
19,0.435477175890317,1,4.32720875709508,256,0.666666666666667
24,0,0,9.03860344037419,2,0.5
23,0,0,8.99317023899219,2,0.75
24,0.00028002448586202,0.444444444444444,6.44588448875099,64,0.833333333333333
4,0.5,1,0,64,0.75
8,0.5,1,0,1024,0.833333333333333
17,0.413674879840293,1,8.69714349934702,256,0.75
10,0.499666063952825,1,15.264976079541,256,0.5
23,0,0,-0.147063343675383,4,0.75
15,0.0192522504763782,0.888888888888889,-3.32929219721884,4,0.5
11,0.5,1,0,2,0.5
18,0,0,6.59636141211919,16,0.75
24,0,0,4.93836146083277,64,0.5
3,0.499312431243124,1,8.67930869531674,64,0.75
14,0.261879164019613,1,-1.09629941020221,256,0.5
5,0.49624584230092,1,2.42669418281304,64,0.5
3,0.5,1,0,1024,0.666666666666667
2,0.5,1,0,2,0.666666666666667
11,0.488735821657051,1,1.06712652538848,4,0.833333333333333
22,0.0590311337609466,1,7.52985415568009,256,0.833333333333333
19,0,0,0.215003681364952,4,0.666666666666667
5,0,0,16.9253107228071,2,0.5
16,0.151242199458377,1,3.64861716595701,4,0.833333333333333
5,0.5,1,0,1024,0.666666666666667
1,0.5,1,0,1024,0.666666666666667
1,0.5,1,0,64,0.666666666666667
13,0.0971154477955188,0.555555555555556,11.1627769737217,4,0.5
19,0,0,6.14305826452099,2,0.666666666666667
25,0,0,7.66902718725247,256,0.5
7,0.5,1,0,2,0.75
4,0.499267479764128,1,5.33192727620727,256,0.666666666666667
25,0.0412432026086362,1,8.20462860470465,256,0.833333333333333
6,0.5,1,0,64,0.666666666666667
18,0,0,12.1221673025078,4,0.666666666666667
11,0.328442673126766,1,7.39134811889795,1024,0.5
19,0.494588364005783,1,2.72096849408321,1024,0.5
17,0.00013290802764487,0.111111111111111,-9.80590774526887,2,0.5
0,0.5,1,0,2,0.833333333333333
13,0.257095039008062,1,7.64198530458377,64,0.833333333333333
12,0.290392927692699,1,-1.24570222106704,16,0.833333333333333
11,0.49715416975996,1,5.81753167732338,64,0.833333333333333
