SNR,BER,FER,CFO,MOD,CODERATE,Classe
12,0,0,1.94622301084684,16,0.5,1
23,0,0,5.87451411793498,2,0.5,2
20,0,0,-0.718707115565975,16,0.5,2
10,0.000967412335050762,0.444444444444444,9.44890241583512,16,0.75,1
15,0.0367145935012971,0.888888888888889,8.29716207243746,2,0.75,1
16,0.0147190008920607,0.888888888888889,1.50846990667948,2,0.666666666666667,1
13,0,0,-0.102213421959585,2,0.5,1
10,0,0,1.47889050954412,2,0.666666666666667,1
5,0.0138888888888889,0.888888888888889,-8.65111283651719,2,0.5,0
23,0,0,2.20998434697284,4,0.5,2
16,0,0,4.49308057825345,2,0.75,2
3,0.5,1,0,4,0.5,0
23,0,0,10.5316077075808,2,0.666666666666667,2
3,0.0891731190172825,1,4.30437015209434,16,0.5,0
18,0.0230113698123872,1,2.08802774893481,64,0.5,1
0,0.5,1,0,2,0.5,0
16,0.050929562712752,0.888888888888889,-2.55240012462512,4,0.75,0
22,0.0866540576969065,1,-0.402879488966407,64,0.5,0
21,0,0,3.46794251011184,16,0.75,2
12,0.471433115564364,1,-1.56347085995441,16,0.666666666666667,0
10,0.5,1,0,2,0.5,0
25,0.00482171072993533,0.666666666666667,10.2871259916402,64,0.666666666666667,1
0,0.5,1,0,4,0.75,0
22,0,0,8.4317365758429,2,0.666666666666667,2
3,0.5,1,0,64,0.5,0
21,0.377217416801056,1,3.41092454831631,64,0.666666666666667,0
20,0,0,0.535462870893402,2,0.666666666666667,2
10,0.125665286812537,1,-3.97881042891025,4,0.5,0
13,0.00637958532695375,0.666666666666667,9.02641979372862,2,0.5,1
17,0.130804527821203,1,-2.85587663614622,64,0.75,0
11,0.129814760364599,1,12.8529361649022,16,0.5,0
0,0.5,1,0,16,0.5,0
16,0.0989992414788715,1,6.78485635987198,16,0.666666666666667,0
17,0,0,11.618811793727,4,0.5,2
5,0.5,1,0,64,0.75,0
10,0.12102289622361,1,6.80674611670156,2,0.666666666666667,0
22,0,0,5.66334584284715,2,0.5,2
24,0,0,-1.03592067191489,2,0.75,2
0,0.5,1,0,4,0.75,0
4,0.470953534463775,1,-4.49297237098801,16,0.666666666666667,0
22,0,0,6.90082119772833,4,0.666666666666667,2
5,0.306800147829301,1,2.74063779120516,16,0.75,0
20,0.0122196037357074,1,-0.48917428866925,4,0.75,1
19,0,0,4.33934282427073,16,0.666666666666667,2
22,0,0,4.10773805756199,64,0.666666666666667,2
25,0,0,5.16276196224565,4,0.666666666666667,2
23,0,0,5.17854139824805,16,0.5,2
23,0,0,5.65367672897924,4,0.5,2
5,0.5,1,0,2,0.75,0
4,0.5,1,0,4,0.666666666666667,0
12,0.453770734146394,1,3.20113478897193,16,0.75,0
24,0.0352903711423774,1,5.15130015180534,64,0.75,1
19,0,0,-3.39666007634536,2,0.75,2
0,0.5,1,0,4,0.666666666666667,0
20,0,0,3.68486941554827,2,0.5,2
4,0.113969625556428,1,5.11347125391183,4,0.75,0
19,0.433551907822361,1,-0.671726295758627,64,0.75,0
0,0.5,1,0,64,0.666666666666667,0
5,0.0103400960501813,0.888888888888889,10.3718474024863,16,0.5,0
13,0.419313463336159,1,4.99106055058682,64,0.5,0
5,0.062305702297876,1,8.45419432538157,16,0.75,0
22,0.475011809933376,1,3.71901071393521,64,0.666666666666667,0
21,0,0,10.1397598666043,16,0.75,2
24,0,0,8.88993799486527,16,0.75,2
22,0,0,-1.29488734221382,2,0.5,2
18,0,0,4.85525171614471,4,0.5,2
14,0.5,1,0,4,0.5,0
15,0.0145872129112353,0.555555555555556,3.5406736483942,16,0.5,1
13,0.5,1,0,2,0.5,0
1,0.5,1,0,64,0.666666666666667,0
25,0,0,10.4880409185039,2,0.5,2
10,0.5,1,0,64,0.5,0
20,2.17396030348486e-05,0.111111111111111,2.4927783609365,64,0.5,2
13,0,0,-0.417078003399071,2,0.666666666666667,1
14,0.0672734467748318,1,-6.31010467425381,2,0.75,0
0,0.5,1,0,64,0.75,0
9,0.497749951085893,1,-8.59332119780774,64,0.5,0
6,0.000640646560220777,0.166666666666667,0.65197019960538,4,0.5,0
11,0.5,1,0,4,0.5,0
3,0.5,1,0,16,0.5,0
20,0.000657073395098232,0.333333333333333,9.98101950243978,4,0.5,2
23,0,0,9.77964091295757,16,0.666666666666667,2
6,0.478345445202966,1,6.71736383195178,16,0.666666666666667,0
22,0.05023367344442,1,-8.63021907225973,16,0.666666666666667,0
3,0,0,-8.1561242514673,2,0.5,0
18,0.000173701580684384,0.333333333333333,7.39757982122841,64,0.75,2
0,0.5,1,0,2,0.666666666666667,0
3,0.0882573534207265,1,6.10719485634925,16,0.75,0
15,0.26118368547066,1,4.41699299145756,16,0.5,0
17,0.058185500996439,1,-0.650937129811561,16,0.5,0
9,0.5,1,0,2,0.75,0
6,0,0,8.07069682266862,4,0.5,0
14,0,0,3.25358173473046,4,0.75,1
12,0.0282077743378053,1,4.11643002016182,4,0.666666666666667,1
22,0,0,1.89073507703294,4,0.75,2
22,0,0,7.83016764808292,4,0.666666666666667,2
3,0.5,1,-3.08134672344887,16,0.5,0
17,0,0,5.98852638126967,2,0.666666666666667,2
23,0,0,0.43580764743471,2,0.75,2
1,0.5,1,-2.98681148180473,16,0.666666666666667,0
20,0,0,0.774701346036486,16,0.666666666666667,2
16,0.49143072201957,1,12.8135486418659,64,0.75,0
4,0.5,1,0,64,0.75,0
20,0.00371287128712871,0.555555555555556,13.2426163709718,64,0.75,1
18,0,0,5.80032751220935,64,0.75,2
17,0,0,6.37924775215528,2,0.666666666666667,2
4,0.5,1,0,2,0.75,0
18,0,0,-0.33835535945095,2,0.75,2
14,0.199830431096328,1,4.62927929898689,64,0.5,0
8,0.47201686223928,1,0.499699951836282,16,0.666666666666667,0
14,0,0,1.23032323708417,16,0.5,1
0,0.5,1,0,16,0.5,0
2,0.5,1,0,2,0.75,0
22,0.421731928831981,1,0.50695095945792,64,0.75,0
10,0.250918498228222,1,-5.48410229516881,64,0.5,0
21,0,0,4.92413417642724,16,0.666666666666667,2
20,0.00894649559221437,0.555555555555556,1.04208238529951,4,0.75,1
23,0,0,2.49157967086189,16,0.5,2
8,0.5,1,0,4,0.5,0
3,0.00619195046439629,1,19.5330199082548,4,0.666666666666667,0
12,0.100506240726194,1,3.04788323934383,4,0.75,0
7,0.5,1,0,4,0.5,0
11,0,0,4.27727317334446,4,0.666666666666667,1
19,0,0,10.6356507000294,4,0.5,2
13,0.104372937293729,1,2.51633743870512,64,0.75,0
17,0,0,5.56491758736403,16,0.75,2
23,0,0,4.75412763010749,64,0.5,2
7,0.492988978021261,1,0.553759183883981,16,0.75,0
4,0.5,1,0,2,0.666666666666667,0
24,0,0,-3.34539378514553,64,0.75,2
25,0,0,6.41102237177381,2,0.75,2
6,0.241037848648884,1,1.5962315888039,64,0.5,0
5,0.5,1,0,64,0.5,0
2,0.5,1,0,16,0.75,0
22,0,0,7.35450123057547,16,0.75,2
8,0.503326159264332,1,8.20234738390675,16,0.75,0
15,0,0,-1.29859119302647,2,0.75,2
17,0.0181335692171605,1,4.86957115387286,4,0.666666666666667,1
2,0.5,1,0,4,0.75,0
3,0.5,1,0,4,0.5,0
23,0,0,0.275190866947194,4,0.666666666666667,2
7,0.457822862556764,1,11.8771071730491,16,0.5,0
17,0,0,7.9002108310913,4,0.5,2
1,0.5,1,0,64,0.5,0
21,0,0,12.8997394140337,4,0.5,2
16,0,0,6.9931390529164,4,0.75,2
19,0.00164268348774558,0.333333333333333,8.36516826970349,4,0.5,1
9,0.0580863924517175,1,-6.11450161574884,4,0.666666666666667,0
1,0.5,1,0,16,0.75,0
1,0.495228657417603,1,1.76795905048427,16,0.666666666666667,0
19,0.0723019670388091,0.888888888888889,5.56620420843375,2,0.5,0
23,0,0,3.84981355517129,4,0.666666666666667,2
0,0.5,1,0,16,0.666666666666667,0
15,0.00931541990043262,1,3.1575521845501,16,0.75,1
14,0.214334856749717,1,6.2705172367272,4,0.666666666666667,0
10,0.482717015587295,1,10.23327942343,64,0.5,0
14,0,0,6.25005572880545,2,0.5,1
5,0.5,1,-7.59269259254313,64,0.5,0
19,0,0,10.30105873537,4,0.666666666666667,2
1,0.5,1,0,16,0.5,0
17,0,0,-0.941686527861558,4,0.75,2
20,0,0,1.60619713052257,4,0.5,2
16,0.349090998066995,1,-0.831463152015922,16,0.666666666666667,0
18,0.0146858374005188,0.888888888888889,-6.37297909852177,2,0.75,1
16,0,0,5.08543450458695,4,0.5,2
23,0.326434703285605,1,6.87910188220503,64,0.666666666666667,0
25,0.00183368024581227,0.222222222222222,16.108674683972,2,0.666666666666667,1
22,0.212008666047663,1,5.36230366128864,64,0.666666666666667,0
23,0,0,15.1069290013486,16,0.5,2
8,0.000398724082934609,0.111111111111111,3.4571078157158,2,0.5,1
1,0.496196386974865,1,5.35228070741787,64,0.666666666666667,0
9,4.90051945506224e-05,0.111111111111111,2.96395820623377,16,0.5,1
3,0.5,1,0,4,0.5,0
5,0.5,1,0,16,0.666666666666667,0
18,0.0720124350529359,1,9.4243131567311,16,0.75,0
19,0.174931966880899,1,-0.405635001662744,64,0.75,0
4,0.5,1,0,64,0.666666666666667,0
20,0,0,8.51483038298755,4,0.75,2
16,0,0,-2.388607016265,4,0.666666666666667,2
12,0,0,-0.100698906007584,2,0.666666666666667,1
22,0,0,4.50955498373164,64,0.5,2
9,0.329577430326164,1,1.09229506726637,16,0.666666666666667,0
7,0.495507857166193,1,7.53770720249621,16,0.5,0
25,0,0,7.91428271792343,2,0.5,2
5,0.5,1,0,16,0.75,0
14,0.5,1,0,64,0.75,0
15,0.220320006956673,1,10.9983151097225,64,0.5,0
10,0,0,9.46614564024283,2,0.666666666666667,1
1,0.5,1,0,16,0.5,0
18,0.000206526228831062,0.111111111111111,-0.216983252880111,64,0.5,2
6,0.499097806474054,1,-1.85492663581383,16,0.75,0
14,0.0032213301615621,0.444444444444444,3.46266564494679,2,0.666666666666667,1
17,4.34792060696972e-05,0.111111111111111,2.02642981572136,64,0.5,2
11,0.164112263310072,1,6.263012370182,16,0.75,0
12,0.000985610092647349,0.333333333333333,13.1025366163237,4,0.5,1
9,0.5,1,0,2,0.666666666666667,0
8,0.382019174329877,1,11.4351495360916,16,0.75,0
20,3.26094045522729e-05,0.111111111111111,9.99000518025374,16,0.75,2
5,0.5,1,0,64,0.5,0
23,0,0,-1.3791897848135,2,0.666666666666667,2
18,0.00325374840610298,0.111111111111111,5.48695010048147,2,0.75,1
19,0,0,5.66825476163889,2,0.666666666666667,2
16,0.471836344268354,1,6.96571587275637,64,0.5,0
19,0.5,1,13.1834527855554,4,0.666666666666667,0
3,0.5,1,0,64,0.5,0
1,0.5,1,0,2,0.75,0
21,0.0718493880301746,1,10.0962727370544,16,0.75,0
12,0.5,1,0,16,0.5,0
3,0.5,1,0,16,0.666666666666667,0
25,0,0,10.6128839927836,64,0.5,2
10,0.315703834201962,1,10.8771821985509,16,0.666666666666667,0
22,0,0,4.42258992832476,64,0.75,2
25,4.34253951710961e-05,0.111111111111111,6.99141059708331,64,0.75,2
11,0,0,3.48706866603446,16,0.666666666666667,1
20,0,0,-0.427758018411323,16,0.666666666666667,2
22,0.00663799703529948,0.444444444444444,5.71190106506424,64,0.666666666666667,1
3,0.107517396844065,1,8.30507177900843,16,0.5,0
2,0.5,1,0,2,0.5,0
12,0.373229097849226,1,11.3647273932936,16,0.666666666666667,0
18,0,0,-2.6825408069171,64,0.666666666666667,2
1,0.5,1,0,4,0.75,0
15,0.00574883536524928,0.555555555555556,8.76447546207005,2,0.666666666666667,1
22,0,0,3.13775002073901,16,0.5,2
3,0.5,1,0,64,0.75,0
8,0,0,-1.77579026825247,2,0.5,1
17,0,0,-0.314460469318308,4,0.666666666666667,2
4,0.5,1,0,16,0.75,0
5,0.0224335348174357,0.888888888888889,10.8546654514666,4,0.666666666666667,0
19,0.324264663308436,1,4.976109709429,64,0.75,0
17,0.00399094300281809,1,-2.61446805327595,64,0.666666666666667,1
16,0.054551802391551,1,8.80899338595332,4,0.75,0
22,0,0,3.53563270908969,16,0.666666666666667,2
13,0,0,5.19851829585973,16,0.666666666666667,1
25,8.69584121393943e-05,0.222222222222222,-0.00667486854850799,64,0.5,2
4,0.5,1,0,4,0.75,0
25,0,0,9.18659911793014,64,0.5,2
19,0.000131414679019646,0.111111111111111,13.3005889827913,4,0.5,2
16,0,0,10.7323395550415,64,0.5,2
14,0.151870905333509,1,-0.384607125509023,2,0.75,0
17,0,0,9.52565387091087,64,0.5,2
11,0.5,1,0,64,0.5,0
20,0,0,5.54996084174935,4,0.666666666666667,2
25,0,0,4.45526683533595,2,0.75,2
20,0,0,1.27576863829565,2,0.666666666666667,2
15,0.439891511508576,1,14.2966167992877,64,0.666666666666667,0
14,0.49653032302204,1,-0.354248085309157,64,0.666666666666667,0
24,0,0,7.5298894189316,16,0.666666666666667,2
11,0.000996810207336523,0.333333333333333,1.09857343127832,2,0.5,1
10,0.438610966359794,1,8.29842940232875,64,0.75,0
4,0.5,1,0,4,0.5,0
21,0,0,7.07461603028024,64,0.666666666666667,2
1,0.5,1,0,64,0.75,0
1,0.5,1,0,64,0.75,0
18,0,0,4.11788861788748,4,0.666666666666667,2
25,0,0,8.8958605699168,2,0.666666666666667,2
11,0.0722484070873702,1,13.4207818958022,4,0.75,0
24,0,0,3.396842643374,16,0.75,2
1,0.5,1,0,64,0.5,0
17,0,0,5.25800213794088,4,0.666666666666667,2
1,0.00371691941718704,0.555555555555556,-2.11919137613462,2,0.666666666666667,0
4,0.5,1,0,4,0.666666666666667,0
7,0.5,1,-6.8708604829539,2,0.5,0
8,0.5,1,0,16,0.666666666666667,0
14,0,0,8.30925900139403,4,0.75,1
9,0,0,11.7954249436383,4,0.666666666666667,1
25,0,0,2.26155591466821,4,0.666666666666667,2
21,0.256716461119796,1,7.57861404437425,64,0.75,0
1,0.5,1,0,16,0.75,0
10,0.451031544164004,1,12.1793086289386,16,0.75,0
13,0,0,-7.12927972901623,4,0.5,1
9,0.5,1,0,2,0.666666666666667,0
11,0.183748845798707,1,15.5456461794383,2,0.75,0
18,0,0,4.28688577491378,4,0.666666666666667,2
5,0,0,1.76084785207644,4,0.75,0
8,0.5,1,0,4,0.5,0
21,0,0,1.15189376611482,4,0.75,2
5,0.5,1,0,64,0.75,0
20,0.0012234211749737,0.222222222222222,3.28553438640302,16,0.666666666666667,1
10,0.127735068007096,1,4.29208452834827,4,0.5,0
19,0,0,6.35499828684552,2,0.5,2
8,0.00142115064196805,0.777777777777778,7.29991799754865,16,0.5,1
3,0.5,1,0,16,0.5,0
21,0,0,6.12623591030742,4,0.5,2
7,0.485242603207689,1,17.8859086093865,64,0.75,0
3,0.5,1,-4.83106081525195,64,0.75,0
3,0,0,6.41889790169644,2,0.5,0
16,0,0,9.34622391041385,16,0.5,2
5,0.0824627110848282,1,9.38341465150734,4,0.5,0
22,0,0,6.37589034974538,16,0.5,2
2,0.5,1,0,64,0.75,0
16,2.17396030348486e-05,0.111111111111111,4.22765456441991,16,0.75,2
15,0,0,3.00801899758884,16,0.5,2
0,0.466939407341884,1,1.77838569400805,4,0.666666666666667,0
11,0.469725261999884,1,6.72040955531335,64,0.75,0
17,0.00526071105238689,1,5.84929937755618,16,0.666666666666667,1
5,0.5,1,0,16,0.5,0
15,0.5,1,7.71666853305208,2,0.75,0
15,0.125557537912578,1,-1.41895915879462,2,0.666666666666667,0
24,0,0,17.3755219894069,16,0.75,2
5,0.00465549348230913,1,-3.07755189276792,16,0.5,0
12,0,0,0.426322529270899,2,0.666666666666667,1
4,0.5,1,0,16,0.5,0
12,0.0168500346912479,0.444444444444444,2.37456053981197,2,0.666666666666667,1
17,0.0143250282569168,0.333333333333333,4.64741467626835,4,0.666666666666667,1
22,0,0,7.65000972908951,64,0.666666666666667,2
3,0.5,1,0,2,0.666666666666667,0
0,0.5,1,0,16,0.666666666666667,0
17,0,0,6.12201262669529,4,0.75,2
3,0.07250804914909,1,-8.85073347812143,4,0.5,0
11,0.420509141503076,1,7.8989826380903,64,0.5,0
6,0.07401417883629,1,3.28018116098566,16,0.5,0
18,0,0,0.0305405326257651,2,0.666666666666667,2
14,0,0,3.10976200720775,16,0.666666666666667,1
12,0,0,-5.02340947348182,16,0.666666666666667,1
1,0.5,1,0,2,0.75,0
7,0.5,1,0,2,0.75,0
7,0.5,1,0,64,0.5,0
0,0.5,1,0,2,0.666666666666667,0
1,0.5,1,0,2,0.75,0
22,0,0,4.84927772195345,2,0.666666666666667,2
6,0.5,1,9.64449003052135,2,0.666666666666667,0
24,0,0,6.16007395828497,4,0.5,2
7,0.5,1,0,2,0.666666666666667,0
24,0,0,-4.35010654127043,2,0.666666666666667,2
12,0.00944837217421664,0.888888888888889,7.32794136563898,4,0.75,1
21,0,0,7.26753470162029,64,0.75,2
14,0.0178156046870584,0.666666666666667,7.19265808406808,16,0.75,1
18,0.00292397660818713,0.666666666666667,10.7352973702979,2,0.5,1
14,0.492262457443516,1,-0.909151047458322,64,0.666666666666667,0
22,0.000700451220902768,0.222222222222222,6.08406766038099,64,0.666666666666667,2
14,0.00539922413293961,1,0.835221776448832,64,0.75,1
14,0,0,5.48170600781538,16,0.666666666666667,1
7,0.5,1,0,64,0.5,0
0,0.5,1,0,2,0.75,0
6,0.399012236473537,1,13.2919036601236,4,0.666666666666667,0
3,0.5,1,0,16,0.75,0
17,0.264693390832762,1,-2.10436031105203,16,0.5,0
22,0.00945992432060543,0.888888888888889,3.97386664437187,4,0.666666666666667,1
22,0.0669797169503685,1,-3.21461440285021,64,0.5,0
7,0.5,1,0,64,0.666666666666667,0
4,0.213824033768632,1,4.22043146670641,2,0.75,0
7,0.318211847610658,1,6.23184920520984,16,0.666666666666667,0
12,0.496448875205656,1,11.8952603972647,64,0.666666666666667,0
6,0.479548453305967,1,4.66547435775237,64,0.666666666666667,0
0,0.5,1,0,4,0.666666666666667,0
7,0.0222504837061675,1,10.368127153831,64,0.5,1
12,0,0,4.62295771186505,4,0.5,1
14,0.000179685713352282,0.222222222222222,7.76480754760399,16,0.5,1
19,0,0,0.310695664416307,16,0.666666666666667,2
3,0.5,1,0,16,0.5,0
20,0,0,4.12799052973151,2,0.5,2
13,0.383684373421949,1,1.04961198324186,64,0.666666666666667,0
6,0.000840918084685398,0.25,8.32425434452933,2,0.75,0
21,0,0,1.84933279782184,4,0.75,2
11,0.00505050505050505,0.666666666666667,27.5610080627122,2,0.5,1
24,0,0,11.5148225966742,16,0.75,2
5,0.5,1,0,16,0.75,0
25,0.000391312854627274,0.222222222222222,5.41977052393582,16,0.75,2
23,0,0,5.48881563680019,2,0.666666666666667,2
4,0.5,1,0,2,0.666666666666667,0
17,0.00167394943368334,0.888888888888889,7.69520485993016,64,0.5,1
0,0.0220035382574082,1,16.5776988573852,4,0.666666666666667,0
10,0.00311963303550077,0.777777777777778,4.03819141883565,16,0.75,1
0,0.5,1,1.15389861866721,64,0.5,0
12,0,0,6.94342257588895,2,0.5,1
6,0.5,1,0,64,0.75,0
19,0.00257706412924968,0.444444444444444,-0.293282989459793,2,0.666666666666667,1
3,0.5,1,0,64,0.666666666666667,0
3,0.5,1,0,16,0.5,0
19,0,0,3.72614903094432,2,0.666666666666667,2
23,0,0,7.93361651912431,16,0.666666666666667,2
17,0,0,4.90300149197623,4,0.666666666666667,2
21,0,0,1.36545118803165,4,0.666666666666667,2
9,0,0,9.61974751168332,4,0.666666666666667,1
21,0.00137598899208806,0.222222222222222,4.32131420354107,4,0.666666666666667,1
8,0.500224364541717,1,-0.464738604254926,64,0.75,0
9,0.0785296574770259,1,21.0035287904517,4,0.666666666666667,0
5,0.00550104073743681,0.222222222222222,-7.43592899300321,2,0.666666666666667,0
16,0.0570839978734716,0.666666666666667,5.57096396907773,2,0.5,0
25,0.0242210002618486,1,7.29927746348419,4,0.75,1
4,0.000319426016020443,0.111111111111111,-0.437374923544241,4,0.666666666666667,0
16,0.22453191803037,0.666666666666667,6.41985213721676,4,0.666666666666667,0
10,0.5,1,0,2,0.5,0
8,0.00471017152364873,1,-1.57344281024538,16,0.666666666666667,1
18,0.0025062656641604,0.444444444444444,2.16762859212073,2,0.75,1
12,0.375073371160243,1,-0.771069024666194,16,0.75,0
7,0.5,1,0,64,0.75,0
11,0.0139216199703238,1,5.75377015404973,4,0.75,1
1,0.5,1,0,64,0.666666666666667,0
10,0.0541207417552555,1,13.9435628487886,16,0.75,0
8,0.416813408987152,1,-7.98827915495137,16,0.75,0
11,0.273265568750102,1,6.94407302693487,64,0.666666666666667,0
5,0.482864516972132,1,-2.05025410062331,16,0.5,0
4,0,0,16.2198728253552,4,0.75,0
11,0.121131480386359,1,24.6217096975589,4,0.5,0
10,0,0,12.5523876376256,2,0.5,1
23,0,0,-2.99347089612707,64,0.666666666666667,2
1,0.5,1,0,4,0.75,0
2,0.5,1,0,2,0.5,0
19,0,0,3.74005843649675,2,0.666666666666667,2
25,0,0,-5.12353215994173,2,0.5,2
5,0.210702194081695,1,0.0811338506755772,2,0.75,0
13,0.0105966671063624,0.555555555555556,2.33399935077234,2,0.75,1
5,0.0812118014334081,1,-8.72455359049185,2,0.75,0
19,0,0,5.73739009916692,16,0.666666666666667,2
7,0.5,1,7.01836159131377,2,0.5,0
9,0.5,1,0,16,0.5,0
23,0.0134785538816061,1,7.5162292395739,64,0.5,1
10,0,0,4.52231245787598,2,0.5,1
1,0.5,1,0,4,0.5,0
16,0.0162625665286813,1,1.01603372339435,4,0.5,1
7,0.5,1,0,16,0.666666666666667,0
18,0.10045511267709,1,4.40699447245439,16,0.666666666666667,0
6,0,0,4.32128428340231,2,0.666666666666667,0
11,0.486989946777055,1,14.9350840666722,4,0.5,0
7,0.156777712070438,1,1.58535514003141,4,0.5,0
15,0.0200078848807412,1,-1.5453852450659,4,0.5,1
7,0.5,1,0,16,0.666666666666667,0
17,0.0244470826188278,1,17.0665805531848,2,0.75,1
15,0,0,-0.868245810816358,2,0.75,2
4,0.5,1,0,64,0.666666666666667,0
21,0.0417943868344964,1,13.0960094113523,16,0.75,1
13,0,0,7.82540917776903,4,0.5,1
12,0.477724022218964,1,-4.07122707427429,64,0.666666666666667,0
14,0,0,0.488709314833436,4,0.666666666666667,1
5,0.5,1,0,16,0.75,0
6,0.5,1,0,16,0.666666666666667,0
20,0,0,7.77577922938044,4,0.5,2
7,0.384182264831844,1,8.32419885014479,16,0.75,0
14,0.425539922413294,1,3.71469876267533,64,0.75,0
12,0.0544577056022957,1,10.7943816165117,16,0.75,0
0,0.5,1,0,4,0.75,0
16,0.00369344413665743,0.666666666666667,6.82935145669261,2,0.75,1
23,0,0,11.2389423641328,16,0.75,2
22,0,0,8.93791400067024,2,0.5,2
7,0.497051589046898,1,-9.12883834349107,64,0.666666666666667,0
5,0.5,1,-2.90070889011996,64,0.666666666666667,0
3,0.5,1,0,2,0.5,0
1,0.0568081017149616,1,-7.80693099500036,4,0.5,0
14,0.00938291001134678,0.444444444444444,7.58791519111149,4,0.75,1
13,0.5,1,0,2,0.5,0
24,0,0,-2.71777144193044,2,0.5,2
5,0.375137634882185,1,0.511886925153494,16,0.666666666666667,0
19,0.0571414411735554,0.111111111111111,14.2922946532547,2,0.666666666666667,0
4,0.0601714961561206,1,19.8219575742783,4,0.5,0
23,0.0167549649701812,1,7.57952072578108,64,0.75,1
13,0.0777951694602057,1,6.41889933324072,16,0.75,0
5,0.498907127554861,1,11.7141011946672,64,0.75,0
11,0.00132684652808492,0.444444444444444,-0.479017660270123,4,0.666666666666667,1
4,0.5,1,0,16,0.666666666666667,0
9,0.5,1,0,64,0.666666666666667,0
14,0.5,1,0,2,0.5,0
22,0,0,4.80997455214384,4,0.666666666666667,2
21,0,0,7.79296139001225,16,0.666666666666667,2
1,0.284888357256778,0.777777777777778,8.7286320146667,2,0.5,0
17,0,0,14.6290703034708,4,0.666666666666667,2
19,0.00251867291992357,1,4.46729318646724,64,0.75,1
22,0,0,10.5293196835275,4,0.666666666666667,2
5,0.5,1,0,2,0.5,0
7,0.0636740827861087,1,9.97752237739216,16,0.5,0
5,0.499261768282091,1,-2.4085256706469,64,0.75,0
2,0.5,1,0,2,0.666666666666667,0
2,0.5,1,0,2,0.75,0
0,0.5,1,0,4,0.75,0
4,0.5,1,0,4,0.666666666666667,0
0,0.5,1,0,16,0.75,0
16,0.134894236831235,1,4.66133229364725,16,0.75,0
8,0.5,1,0,16,0.666666666666667,0
23,0,0,3.02753266192983,16,0.666666666666667,2
18,0,0,7.56284261526493,64,0.666666666666667,2
19,0.130880684297809,1,13.3272515498172,4,0.75,0
24,0.000716519020323085,0.777777777777778,3.48844723248396,64,0.75,2
1,0.5,1,0,64,0.666666666666667,0
5,0.5,1,0,4,0.75,0
22,0.00650749681220595,0.555555555555556,-6.90241043722358,2,0.75,1
23,0.000162895632768085,0.222222222222222,10.1945791629295,64,0.666666666666667,2
0,0.5,1,0,2,0.666666666666667,0
14,0.409573852122054,1,7.19460727457263,64,0.75,0
2,0.5,1,0,2,0.666666666666667,0
4,0.5,1,0,16,0.5,0
11,0.5,1,0,2,0.5,0
12,7.34052704984218e-05,0.111111111111111,7.6679114517571,16,0.666666666666667,1
25,0,0,5.24204195656625,4,0.75,2
13,0,0,12.5703897654156,4,0.666666666666667,1
25,0.0056849061936129,0.777777777777778,6.60699032863919,16,0.75,1
13,0.496054262049175,1,9.12898519342295,64,0.5,0
12,0.0766718050356016,1,7.21270335665228,16,0.666666666666667,0
16,0,0,-0.418898637566985,16,0.5,2
5,0.0928824539663906,1,-4.58758682219498,64,0.5,0
9,0.5,1,0,16,0.666666666666667,0
9,0.0681385110716867,1,4.24773493999806,4,0.5,0
19,0,0,13.9068343637546,16,0.666666666666667,2
24,0.0129804986664709,1,4.28232313485364,16,0.666666666666667,1
5,0.5,1,0,64,0.5,0
9,0,0,16.3402400697106,4,0.666666666666667,1
23,0.0166204986149584,0.888888888888889,-0.0942957911886278,2,0.75,1
1,0.5,1,0,64,0.75,0
6,0.464258878107746,1,-19.6944461908576,16,0.5,0
4,0.0864100549882168,1,-7.12531470238518,4,0.75,0
7,0.5,1,0,4,0.666666666666667,0
16,0,0,5.10025843469756,16,0.666666666666667,2
9,0.363955565342925,1,7.00839493988906,16,0.666666666666667,0
16,0,0,-1.39902205432369,4,0.5,2
18,0,0,-0.416268873305247,2,0.5,2
24,0,0,6.76230918496264,4,0.75,2
7,0,0,6.13588581771942,4,0.666666666666667,1
16,0.00137023171597054,0.555555555555556,7.84292136923187,16,0.666666666666667,1
22,0,0,7.61963737046878,2,0.75,2
8,0.367620634453919,1,10.5088564283181,16,0.5,0
10,0,0,3.58920146591543,2,0.5,1
21,0,0,2.58868518751787,16,0.666666666666667,2
3,0.00728812079951122,0.555555555555556,-0.484010779147998,4,0.75,0
5,0.5,1,0,64,0.75,0
9,0,0,0.517296836848278,2,0.75,1
14,0.00939266228886929,0.888888888888889,8.79489636216993,16,0.5,1
9,0.500868507903422,1,10.237365405188,64,0.75,0
4,0.5,1,-3.92900791716452,64,0.5,0
2,0.5,1,0,16,0.75,0
16,0.000305490093392686,0.111111111111111,3.4001709870244,4,0.75,2
9,0.339295313492645,1,-1.91651013336001,64,0.666666666666667,0
13,0.145405887600357,1,9.75244461120415,2,0.666666666666667,0
9,0.488275143303804,1,-1.67950175206344,64,0.75,0
24,0,0,6.4380778811486,4,0.666666666666667,2
14,0,0,12.643316693295,16,0.5,1
17,0.278694248057956,1,11.9690749675785,4,0.75,0
1,0,0,-2.8625571244544,2,0.666666666666667,0
16,0,0,6.05289651007446,16,0.666666666666667,2
5,0.5,1,0,64,0.5,0
11,0.0341203886910258,1,3.63788919472331,2,0.75,1
25,0,0,2.56150943960515,2,0.75,2
21,0,0,1.87148511550355,16,0.666666666666667,2
